id x y z
2151 0.111056860 0.026359865 0.000000000
2152 0.015645152 0.027063337 0.000000000
2153 0.100738927 0.119747607 0.000000000
2154 0.105276386 0.016792805 0.000000000
2155 0.093342460 0.113553352 0.000000000
2156 0.040300139 0.107636481 0.000000000
2157 0.050969483 0.034922943 0.000000000
2158 0.089049848 0.122692705 0.000000000
2159 0.028357872 0.106439406 0.000000000
2160 0.001296544 0.111673193 0.000000000
2161 0.001000230 0.020429540 0.000000000
2162 0.050316173 0.125340462 0.000000000
2163 0.106914627 0.010478436 0.000000000
2164 0.084782582 0.058330820 0.000000000
2165 0.067062426 0.095386718 0.000000000
2166 0.106394272 0.047408953 0.000000000
2167 0.039962158 0.085815025 0.000000000
2168 0.089551581 0.114970760 0.000000000
2169 0.035423952 0.089641950 0.000000000
2170 0.122785420 0.116608717 0.000000000
2171 0.034558168 0.003375432 0.000000000
2172 0.096717311 0.067753505 0.000000000
2173 0.085504322 0.120028941 0.000000000
2174 0.023921085 0.074647886 0.000000000
2175 0.070480867 0.001312648 0.000000000
2176 0.086973530 0.033057583 0.000000000
2177 0.121920483 0.001773426 0.000000000
2178 0.114786505 0.027604111 0.000000000
2179 0.044234364 0.092829040 0.000000000
2180 0.103572146 0.069327600 0.000000000
2181 0.070136773 0.013059752 0.000000000
2182 0.051809596 0.031670683 0.000000000
2183 0.073873986 0.108958197 0.000000000
2184 0.025880200 0.091149584 0.000000000
2185 0.057046218 0.012370078 0.000000000
2186 0.114872124 0.029595402 0.000000000
2187 0.014480019 0.083563380 0.000000000
2188 0.021823102 0.083530562 0.000000000
2189 0.110496983 0.108609867 0.000000000
2190 0.055509928 0.011543991 0.000000000
2191 0.014140960 0.055057902 0.000000000
2192 0.005443615 0.007679883 0.000000000
2193 0.083007632 0.099259167 0.000000000
2194 0.024790815 0.033918163 0.000000000
2195 0.002974167 0.061886649 0.000000000
2196 0.055037356 0.032894649 0.000000000
2197 0.041127827 0.112576517 0.000000000
2198 0.074028686 0.060518546 0.000000000
2199 0.042778037 0.107609679 0.000000000
2200 0.033894229 0.065459629 0.000000000
2201 0.002216974 0.075164609 0.000000000
2202 0.064177704 0.028901425 0.000000000
2203 0.026712929 0.102057350 0.000000000
2204 0.016590225 0.031425392 0.000000000
2205 0.035952840 0.063784615 0.000000000
2206 0.009923222 0.006594638 0.000000000
2207 0.087780888 0.030173550 0.000000000
2208 0.112974780 0.081500986 0.000000000
2209 0.022408743 0.010903613 0.000000000
2210 0.111696886 0.051105916 0.000000000
2211 0.092356526 0.104651869 0.000000000
2212 0.110032382 0.028549538 0.000000000
2213 0.079345483 0.086076274 0.000000000
2214 0.058840729 0.077127959 0.000000000
2215 0.073810857 0.100706794 0.000000000
2216 0.082050572 0.102692546 0.000000000
2217 0.087238631 0.050655061 0.000000000
2218 0.052969221 0.039453737 0.000000000
2219 0.099972674 0.068878584 0.000000000
2220 0.095096498 0.108919213 0.000000000
2221 0.005651356 0.013880694 0.000000000
2222 0.037683662 0.115374173 0.000000000
2223 0.020184523 0.057787666 0.000000000
2224 0.118683704 0.114244555 0.000000000
2225 0.031370435 0.094438702 0.000000000
2226 0.075088244 0.006589163 0.000000000
2227 0.054616188 0.075781840 0.000000000
2228 0.005276571 0.054081317 0.000000000
2229 0.097827305 0.028181619 0.000000000
2230 0.098576837 0.119080819 0.000000000
2231 0.054782574 0.107974060 0.000000000
2232 0.109368391 0.010915475 0.000000000
2233 0.090709403 0.084291948 0.000000000
2234 0.030743897 0.107330105 0.000000000
2235 0.105635438 0.097745516 0.000000000
2236 0.125956856 0.026302363 0.000000000
2237 0.026517631 0.056919204 0.000000000
2238 0.092739789 0.059173806 0.000000000
2239 0.069951818 0.041353668 0.000000000
2240 0.062016088 0.108427419 0.000000000
2241 0.047789810 0.081482577 0.000000000
2242 0.095971836 0.023354441 0.000000000
2243 0.118738396 0.090680031 0.000000000
2244 0.101688286 0.086405462 0.000000000
2245 0.008770716 0.100017932 0.000000000
2246 0.020581500 0.042646505 0.000000000
2247 0.094700047 0.023306857 0.000000000
2248 0.106404708 0.022850913 0.000000000
2249 0.124246175 0.099303953 0.000000000
2250 0.032204609 0.098647315 0.000000000
2251 0.005961015 0.039419581 0.000000000
2252 0.031521295 0.004179025 0.000000000
2253 0.039494205 0.080052244 0.000000000
2254 0.055591781 0.026514670 0.000000000
2255 0.058079498 0.118254589 0.000000000
2256 0.017923515 0.083274919 0.000000000
2257 0.027295935 0.057928444 0.000000000
2258 0.040428158 0.019601791 0.000000000
2259 0.116059469 0.060696927 0.000000000
2260 0.019231641 0.087511698 0.000000000
2261 0.108868811 0.055223109 0.000000000
2262 0.011963168 0.105799383 0.000000000
2263 0.080139814 0.050735246 0.000000000
2264 0.077633324 0.061863537 0.000000000
2265 0.040073028 0.002838104 0.000000000
2266 0.026550235 0.031605039 0.000000000
2267 0.072194213 0.013844981 0.000000000
2268 0.030358862 0.022095551 0.000000000
2269 0.032082391 0.020658844 0.000000000
2270 0.083481119 0.009219479 0.000000000
2271 0.033354402 0.086035637 0.000000000
2272 0.073433380 0.024695500 0.000000000
2273 0.032221852 0.033466818 0.000000000
2274 0.025735674 0.002223627 0.000000000
2275 0.016139799 0.064569297 0.000000000
2276 0.053762749 0.107225786 0.000000000
2277 0.056366469 0.125119636 0.000000000
2278 0.003537850 0.113327881 0.000000000
2279 0.096319473 0.018930390 0.000000000
2280 0.000250185 0.102138379 0.000000000
2281 0.112015997 0.123685815 0.000000000
2282 0.027258693 0.119766463 0.000000000
2283 0.085757649 0.055806000 0.000000000
2284 0.087965868 0.000119975 0.000000000
2285 0.015766180 0.070278526 0.000000000
2286 0.070044733 0.115679155 0.000000000
2287 0.003978771 0.125761351 0.000000000
2288 0.085897326 0.001552503 0.000000000
2289 0.015461902 0.058195496 0.000000000
2290 0.030993813 0.098298453 0.000000000
2291 0.052303167 0.092946097 0.000000000
2292 0.109356754 0.100944422 0.000000000
2293 0.060348188 0.070252478 0.000000000
2294 0.059046107 0.044920291 0.000000000
2295 0.067528487 0.046536306 0.000000000
2296 0.002326028 0.094038215 0.000000000
2297 0.085760933 0.070748250 0.000000000
2298 0.024138796 0.106125080 0.000000000
2299 0.122043687 0.117656121 0.000000000
2300 0.097287139 0.038137062 0.000000000
2301 0.055195867 0.059045746 0.000000000
2302 0.001021153 0.077106423 0.000000000
2303 0.004274933 0.047397409 0.000000000
2304 0.062395888 0.033479439 0.000000000
2305 0.119897738 0.026057908 0.000000000
2306 0.076105180 0.004878932 0.000000000
2307 0.028099773 0.062049263 0.000000000
2308 0.019733080 0.099276622 0.000000000
2309 0.031485300 0.013135492 0.000000000
2310 0.008703320 0.043187260 0.000000000
2311 0.095760753 0.096172553 0.000000000
2312 0.066444884 0.096497138 0.000000000
2313 0.112185386 0.121396916 0.000000000
2314 0.049904280 0.043456491 0.000000000
2315 0.062474951 0.036803013 0.000000000
2316 0.026885337 0.075539239 0.000000000
2317 0.072388226 0.002473841 0.000000000
2318 0.013649448 0.093046334 0.000000000
2319 0.028755818 -0.000092801 0.000000000
2320 0.017688633 0.005052930 0.000000000
2321 0.009289251 0.115491061 0.000000000
2322 0.115729413 0.094008516 0.000000000
2323 0.010384738 0.078639973 0.000000000
2324 0.069618039 0.093253503 0.000000000
2325 0.097409125 0.015967629 0.000000000
2326 0.058336790 0.073215413 0.000000000
2327 0.053547882 0.012712040 0.000000000
2328 0.093667021 0.094542361 0.000000000
2329 0.046459845 0.087259277 0.000000000
2330 0.054944128 0.044472334 0.000000000
2331 0.098848430 0.088653331 0.000000000
2332 0.014502702 0.117229068 0.000000000
2333 0.028218941 0.070895847 0.000000000
2334 0.106046635 0.094278810 0.000000000
2335 0.101439777 0.046260030 0.000000000
2336 0.048172855 0.105048935 0.000000000
2337 0.085702882 0.117692762 0.000000000
2338 0.052580164 0.089497909 0.000000000
2339 0.120587233 0.067791362 0.000000000
2340 0.123188888 0.031403859 0.000000000
2341 0.105095683 0.063771720 0.000000000
2342 0.087683219 0.099434226 0.000000000
2343 0.064431247 0.007098454 0.000000000
2344 0.065109982 0.092302473 0.000000000
2345 0.019384070 0.027869206 0.000000000
2346 0.046818969 0.001857388 0.000000000
2347 0.011158640 0.088717141 0.000000000
2348 0.082009379 0.080339875 0.000000000
2349 0.011418090 0.108169557 0.000000000
2350 0.018536284 0.125573448 0.000000000
2351 0.014726567 0.036876189 0.000000000
2352 0.047795949 0.024891869 0.000000000
2353 0.123781418 0.026680078 0.000000000
2354 0.084763349 0.071553635 0.000000000
2355 0.047968352 0.096622107 0.000000000
2356 0.018410301 0.047978613 0.000000000
2357 0.070416846 0.020662517 0.000000000
2358 0.032743335 0.028831460 0.000000000
2359 0.039770142 0.081281642 0.000000000
2360 0.021633229 0.021605893 0.000000000
2361 0.013022225 0.019524865 0.000000000
2362 0.065396498 0.095763946 0.000000000
2363 0.021253693 0.125960275 0.000000000
2364 0.024612863 0.091129191 0.000000000
2365 0.043813490 0.048773048 0.000000000
2366 0.104040962 0.005207925 0.000000000
2367 0.071937854 0.054153958 0.000000000
2368 0.021546367 0.036783658 0.000000000
2369 0.076913849 0.114364960 0.000000000
2370 0.014273456 0.090603324 0.000000000
2371 0.092607287 0.085952891 0.000000000
2372 0.086186988 0.053310729 0.000000000
2373 0.124494917 0.090905288 0.000000000
2374 0.093334434 0.065381068 0.000000000
2375 0.063227786 0.090770604 0.000000000
2376 0.019724267 0.006224527 0.000000000
2377 0.041108524 0.066722464 0.000000000
2378 0.017565667 0.059113200 0.000000000
2379 0.109113972 0.019337725 0.000000000
2380 0.060929801 0.071415457 0.000000000
2381 0.009986839 0.092321543 0.000000000
2382 0.069098580 0.083410465 0.000000000
2383 0.061593842 0.035882065 0.000000000
2384 0.089120393 0.086077568 0.000000000
2385 0.083656693 0.105902579 0.000000000
2386 0.109633003 0.001274661 0.000000000
2387 0.074109804 0.045537143 0.000000000
2388 0.043918848 0.008463763 0.000000000
2389 0.052505856 0.084698859 0.000000000
2390 0.089141286 0.044126282 0.000000000
2391 0.016763494 0.052345142 0.000000000
2392 0.119057421 0.049239153 0.000000000
2393 0.021945430 0.035472157 0.000000000
2394 0.012413559 0.063948826 0.000000000
2395 0.023291075 0.046736725 0.000000000
2396 0.009271612 0.001694971 0.000000000
2397 0.103383068 0.117077593 0.000000000
2398 0.067522791 0.084943820 0.000000000
2399 0.085528139 0.003863744 0.000000000
2400 0.100918371 0.008895655 0.000000000
2401 0.126498133 0.000260327 0.000000000
2402 0.116590152 0.053175875 0.000000000
2403 0.114887225 0.084346438 0.000000000
2404 0.096155534 0.017375314 0.000000000
2405 0.031993979 0.018420953 0.000000000
2406 0.050953980 0.006020276 0.000000000
2407 0.084493518 0.124928616 0.000000000
2408 0.069382959 0.069793822 0.000000000
2409 0.051336523 0.073011900 0.000000000
2410 0.043161948 0.115654551 0.000000000
2411 0.029283514 0.109976219 0.000000000
2412 0.085191778 0.019606711 0.000000000
2413 0.088156297 0.069525016 0.000000000
2414 0.089277966 0.077648362 0.000000000
2415 0.123550736 0.074888336 0.000000000
2416 0.076329349 0.016768327 0.000000000
2417 0.041631937 0.086804544 0.000000000
2418 0.052782736 0.124677273 0.000000000
2419 0.027526328 0.000231244 0.000000000
2420 0.109455686 0.025742319 0.000000000
2421 0.120007133 0.080172101 0.000000000
2422 0.125452833 0.017284359 0.000000000
2423 0.068852102 0.006357025 0.000000000
2424 0.105713397 0.083673840 0.000000000
2425 0.031711051 0.080199155 0.000000000
2426 0.000231633 0.028875676 0.000000000
2427 0.065935687 0.110843419 0.000000000
2428 0.122257689 0.069352231 0.000000000
2429 0.067840498 0.083709359 0.000000000
2430 0.008579689 0.095094600 0.000000000
2431 0.079808153 0.083582251 0.000000000
2432 0.037617815 0.065295094 0.000000000
2433 0.054317943 0.093791775 0.000000000
2434 0.093888124 0.123706152 0.000000000
2435 0.024649470 0.088912533 0.000000000
2436 0.024436467 0.122883586 0.000000000
2437 0.088384765 0.062962149 0.000000000
2438 0.080667392 0.071277891 0.000000000
2439 0.090677005 0.029214267 0.000000000
2440 0.013944730 0.067133695 0.000000000
2441 0.057255048 0.105692140 0.000000000
2442 0.067479387 0.016987058 0.000000000
2443 0.070447677 0.003975934 0.000000000
2444 0.037130062 0.018645799 0.000000000
2445 0.006307721 0.071000637 0.000000000
2446 0.099205763 0.082562955 0.000000000
2447 0.025834952 0.061931626 0.000000000
2448 0.105658602 0.072427634 0.000000000
2449 0.000542137 0.015207483 0.000000000
2450 0.084922461 0.083496446 0.000000000
2451 0.122908329 0.058508912 0.000000000
2452 0.082302096 0.088464819 0.000000000
2453 0.003951910 0.021696831 0.000000000
2454 0.024850979 0.025819683 0.000000000
2455 0.012672793 0.100293338 0.000000000
2456 0.024542088 0.013541312 0.000000000
2457 0.118338065 0.015172574 0.000000000
2458 0.010972530 0.017003423 0.000000000
2459 0.039472659 0.094003803 0.000000000
2460 0.052685689 0.019645581 0.000000000
2461 0.056889022 0.059212957 0.000000000
2462 0.030306320 0.100370644 0.000000000
2463 0.044714983 0.044042615 0.000000000
2464 0.084089777 0.024215011 0.000000000
2465 0.100462345 0.004596362 0.000000000
2466 0.122504724 0.042015353 0.000000000
2467 0.076507596 0.029587468 0.000000000
2468 0.076819023 0.092990411 0.000000000
2469 0.034627821 0.078171528 0.000000000
2470 0.120943579 0.078821157 0.000000000
2471 0.106663097 0.057926039 0.000000000
2472 0.025833683 0.026815543 0.000000000
2473 0.027225292 0.011165281 0.000000000
2474 0.065857422 0.031923992 0.000000000
2475 0.085976789 0.122476621 0.000000000
2476 0.025949426 0.088741417 0.000000000
2477 0.007045880 0.032700095 0.000000000
2478 0.053842724 0.094971569 0.000000000
2479 0.021187045 0.123423251 0.000000000
2480 0.009961554 0.112000429 0.000000000
2481 0.121426825 0.041312019 0.000000000
2482 0.099791150 0.053504269 0.000000000
2483 0.104854535 0.020212431 0.000000000
2484 0.072980544 0.124795961 0.000000000
2485 0.047433773 0.094266664 0.000000000
2486 0.001440907 0.029305625 0.000000000
2487 0.032057336 0.007036705 0.000000000
2488 0.064024176 0.098328847 0.000000000
2489 0.048016721 0.124742439 0.000000000
2490 0.000704974 0.103557677 0.000000000
2491 0.123995518 0.000686388 0.000000000
2492 0.090866700 0.090581690 0.000000000
2493 0.012473099 0.038090587 0.000000000
2494 0.093904367 0.117740556 0.000000000
2495 0.092970652 0.054781639 0.000000000
2496 0.023484124 0.050388522 0.000000000
2497 0.079872217 0.098898941 0.000000000
2498 0.100864048 0.094542900 0.000000000
2499 0.018468497 0.099189037 0.000000000
2500 0.045524665 0.030466673 0.000000000
2501 0.067858700 0.072215873 0.000000000
2502 0.024792543 0.096301218 0.000000000
2503 0.108151767 0.092963250 0.000000000
2504 0.013189101 0.017938577 0.000000000
2505 0.080034752 0.026144553 0.000000000
2506 0.006403318 0.085656475 0.000000000
2507 0.033061595 0.047211273 0.000000000
2508 0.045498217 0.004207836 0.000000000
2509 0.089605136 0.110321477 0.000000000
2510 0.089780442 0.053761314 0.000000000
2511 0.095379546 0.022231908 0.000000000
2512 0.046790442 0.032578222 0.000000000
2513 0.109357315 0.086593757 0.000000000
2514 0.043933162 0.083405754 0.000000000
2515 0.095830659 0.050779829 0.000000000
2516 0.114856319 0.103221324 0.000000000
2517 0.103861794 0.071244016 0.000000000
2518 0.097237975 0.023253024 0.000000000
2519 0.092897944 0.053204619 0.000000000
2520 0.116924614 0.087184163 0.000000000
2521 0.050856716 0.067154123 0.000000000
2522 0.034206400 0.042771315 0.000000000
2523 0.029834744 0.055830766 0.000000000
2524 0.125488584 0.115138099 0.000000000
2525 0.013799621 0.013223672 0.000000000
2526 0.084563586 0.126186383 0.000000000
2527 0.030562704 0.105976310 0.000000000
2528 0.110035903 0.057867353 0.000000000
2529 0.082659849 0.063932115 0.000000000
2530 0.104390936 0.072407379 0.000000000
2531 0.028285828 0.092957238 0.000000000
2532 0.105247241 0.051969062 0.000000000
2533 0.103288778 0.052490522 0.000000000
2534 0.087341023 0.064794000 0.000000000
2535 0.101594797 0.083817713 0.000000000
2536 0.069065361 0.061065845 0.000000000
2537 0.041229246 0.024237704 0.000000000
2538 0.082879505 0.013692936 0.000000000
2539 0.016835840 0.090312200 0.000000000
2540 0.104618816 0.018010755 0.000000000
2541 0.122772769 0.010760697 0.000000000
2542 0.007069729 0.110143833 0.000000000
2543 0.014282958 0.030375945 0.000000000
2544 0.073661632 0.079709171 0.000000000
2545 0.039044627 0.107759686 0.000000000
2546 0.052718181 0.013826071 0.000000000
2547 0.090658979 0.055855735 0.000000000
2548 0.002916630 0.005374757 0.000000000
2549 0.058290541 0.122345366 0.000000000
2550 0.082806059 0.045930184 0.000000000
2551 0.076016329 0.117599331 0.000000000
2552 0.022743372 0.040033893 0.000000000
2553 0.000516526 0.039062470 0.000000000
2554 0.051330762 0.021217001 0.000000000
2555 0.061140984 0.033696466 0.000000000
2556 0.035137666 0.012061843 0.000000000
2557 0.031942742 0.001332594 0.000000000
2558 0.081326978 0.026161645 0.000000000
2559 0.015553987 0.018043269 0.000000000
2560 0.051505469 0.124853921 0.000000000
2561 0.121230797 0.021512417 0.000000000
2562 0.058064991 0.038365364 0.000000000
2563 0.018951722 0.007249179 0.000000000
2564 0.026014957 0.069687242 0.000000000
2565 0.097985891 0.065043518 0.000000000
2566 0.052846700 0.062525680 0.000000000
2567 0.025312451 0.101700367 0.000000000
2568 0.012878249 0.065156010 0.000000000
2569 0.124657743 0.116092634 0.000000000
2570 0.051111502 0.086355643 0.000000000
2571 0.094997235 0.112662346 0.000000000
2572 0.108722749 0.031258785 0.000000000
2573 0.097258264 0.011550049 0.000000000
2574 0.098053204 0.109636447 0.000000000
2575 0.115460686 0.056978198 0.000000000
2576 0.082445373 0.055736137 0.000000000
2577 0.082320642 0.105091426 0.000000000
2578 0.023082280 0.055768156 0.000000000
2579 0.105716296 0.000035918 0.000000000
2580 0.106701138 0.089222303 0.000000000
2581 0.106940821 0.123452290 0.000000000
2582 0.074588886 0.039734051 0.000000000
2583 0.068194133 0.093355735 0.000000000
2584 0.098874003 0.019482126 0.000000000
2585 0.109985986 0.016670141 0.000000000
2586 0.122040087 0.061254095 0.000000000
2587 0.057897493 0.003183546 0.000000000
2588 0.052525895 0.101769368 0.000000000
2589 0.066692264 0.102007128 0.000000000
2590 0.065332100 0.063832056 0.000000000
2591 0.117121620 0.060014605 0.000000000
2592 0.117682506 0.034073931 0.000000000
2593 0.010150404 0.037235968 0.000000000
2594 0.094884777 0.043569996 0.000000000
2595 0.055905130 0.107378119 0.000000000
2596 0.038589374 0.015725617 0.000000000
2597 0.004449182 0.032572372 0.000000000
2598 0.093284598 0.067954744 0.000000000
2599 0.016022090 0.042434383 0.000000000
2600 0.073037152 0.098536685 0.000000000
2601 0.001887370 0.023394725 0.000000000
2602 0.111728255 0.108916578 0.000000000
2603 0.083828793 0.028494435 0.000000000
2604 0.100781444 0.012676373 0.000000000
2605 0.118079002 0.117425926 0.000000000
2606 0.107699203 0.006195953 0.000000000
2607 0.004905378 0.041406669 0.000000000
2608 0.065467225 0.018857512 0.000000000
2609 0.038580953 0.006138565 0.000000000
2610 0.067528177 0.012610597 0.000000000
2611 0.013084321 0.068079619 0.000000000
2612 0.043198537 0.040524529 0.000000000
2613 0.054881907 0.035419803 0.000000000
2614 0.100050780 0.074285656 0.000000000
2615 0.053326301 0.123519901 0.000000000
2616 0.117752052 0.008731593 0.000000000
2617 0.016897712 0.006652185 0.000000000
2618 0.047094212 0.090773461 0.000000000
2619 0.043469581 0.024860909 0.000000000
2620 0.011542499 0.124029079 0.000000000
2621 0.055457524 0.099069162 0.000000000
2622 0.086948400 0.022466853 0.000000000
2623 0.016341023 0.121096733 0.000000000
2624 0.020915856 0.007261322 0.000000000
2625 0.022027423 0.098206053 0.000000000
2626 0.126222497 0.056451493 0.000000000
2627 0.079570385 0.102720142 0.000000000
2628 0.064073487 0.024236903 0.000000000
2629 0.029670187 0.001078731 0.000000000
2630 0.107391896 0.025063206 0.000000000
2631 0.103349247 0.074707876 0.000000000
2632 0.117619063 0.125646656 0.000000000
2633 0.072095055 0.034584665 0.000000000
2634 0.058613722 0.091191137 0.000000000
2635 0.089724216 0.068987949 0.000000000
2636 0.039351385 0.089178790 0.000000000
2637 0.008771936 0.098740748 0.000000000
2638 0.014831180 0.049976177 0.000000000
2639 0.071763643 0.001276871 0.000000000
2640 0.090406094 0.009517601 0.000000000
2641 0.121341357 0.082624568 0.000000000
2642 0.018251857 0.024289807 0.000000000
2643 0.060234028 0.075754631 0.000000000
2644 0.038949390 0.074050258 0.000000000
2645 0.101456815 0.061364798 0.000000000
2646 0.022296054 0.095041919 0.000000000
2647 0.054938811 0.016531849 0.000000000
2648 0.099025199 0.064296214 0.000000000
2649 0.014668478 0.016299565 0.000000000
2650 0.060170450 0.049769481 0.000000000
2651 0.018082257 0.121263388 0.000000000
2652 0.027854228 0.049603123 0.000000000
2653 0.044292732 0.084611649 0.000000000
2654 0.096119593 0.014838843 0.000000000
2655 0.022606423 0.115874853 0.000000000
2656 0.033111681 0.006314968 0.000000000
2657 0.110620222 0.017793219 0.000000000
2658 0.024680720 0.053661185 0.000000000
2659 0.006200399 0.053224064 0.000000000
2660 0.052442021 0.043337140 0.000000000
2661 0.113684167 0.074422291 0.000000000
2662 0.084103138 0.099876359 0.000000000
2663 0.078460458 0.102063920 0.000000000
2664 0.071464285 0.047349156 0.000000000
2665 0.051820316 0.088479427 0.000000000
2666 0.088345222 0.040818550 0.000000000
2667 0.089140063 0.073045015 0.000000000
2668 0.020005119 0.088521356 0.000000000
2669 0.010762790 0.118860456 0.000000000
2670 0.123246936 0.091107185 0.000000000
2671 0.117990898 0.100925619 0.000000000
2672 0.057925560 0.045585517 0.000000000
2673 0.024816247 0.001339094 0.000000000
2674 -0.000122585 0.066704657 0.000000000
2675 0.122118941 0.123266640 0.000000000
2676 0.070809430 0.046258164 0.000000000
2677 0.013154937 0.053253942 0.000000000
2678 0.081547349 0.064573738 0.000000000
2679 0.098575928 0.022707228 0.000000000
2680 0.109071386 0.057040680 0.000000000
2681 0.036256231 0.075260254 0.000000000
2682 0.074660614 0.026671093 0.000000000
2683 0.041730128 0.067844163 0.000000000
2684 0.056720779 0.123897719 0.000000000
2685 0.120999365 0.056978014 0.000000000
2686 0.003511245 0.052284489 0.000000000
2687 0.001940482 0.089323852 0.000000000
2688 0.016900169 0.001337697 0.000000000
2689 0.100989708 0.017288321 0.000000000
2690 0.053096137 0.051263100 0.000000000
2691 0.059521365 0.099838558 0.000000000
2692 0.104762229 0.011394354 0.000000000
2693 0.035655854 0.082545506 0.000000000
2694 0.119439768 0.073750998 0.000000000
2695 0.064692513 0.103157422 0.000000000
2696 0.036520039 0.077985816 0.000000000
2697 0.098883774 0.111310264 0.000000000
2698 0.116110635 0.001263121 0.000000000
2699 0.003750790 0.015133899 0.000000000
2700 0.121579422 0.100626643 0.000000000
2701 0.092335394 0.007410855 0.000000000
2702 0.099712899 0.042147981 0.000000000
2703 0.092106554 0.063326442 0.000000000
2704 0.001343239 0.049309505 0.000000000
2705 0.107111392 0.063803471 0.000000000
2706 0.097097512 0.123779676 0.000000000
2707 0.030938091 0.052562347 0.000000000
2708 0.044868655 0.086407564 0.000000000
2709 0.084510804 0.021720518 0.000000000
2710 0.123854025 0.082941615 0.000000000
2711 0.125761739 0.054356668 0.000000000
2712 0.060193490 0.003602789 0.000000000
2713 0.076196115 0.104160012 0.000000000
2714 0.016092738 0.061673835 0.000000000
2715 0.010401250 0.125849649 0.000000000
2716 0.125677946 0.065480712 0.000000000
2717 0.000809899 0.062798695 0.000000000
2718 0.052694021 0.069570227 0.000000000
2719 0.038243877 0.043333283 0.000000000
2720 0.014776666 0.060644072 0.000000000
2721 0.043889396 0.074606451 0.000000000
2722 0.125724068 0.021084071 0.000000000
2723 0.091248826 0.119467203 0.000000000
2724 0.052587193 0.055512481 0.000000000
2725 0.037590335 0.122670863 0.000000000
2726 0.077584298 0.064812562 0.000000000
2727 0.087653588 0.078795418 0.000000000
2728 0.068078336 0.013763926 0.000000000
2729 0.088941602 0.100112990 0.000000000
2730 0.035355437 0.033891706 0.000000000
2731 0.043047864 0.037158922 0.000000000
2732 0.092109344 0.065108955 0.000000000
2733 0.060392352 0.009520222 0.000000000
2734 0.094867342 0.069598747 0.000000000
2735 0.052651871 0.053310392 0.000000000
2736 0.006127652 0.094658756 0.000000000
2737 0.006858583 0.108900416 0.000000000
2738 0.028574294 0.054191270 0.000000000
2739 0.017143971 0.063807066 0.000000000
2740 0.002446972 0.048660143 0.000000000
2741 0.054209342 0.124450908 0.000000000
2742 0.113245790 0.045778765 0.000000000
2743 0.002292760 0.009723876 0.000000000
2744 0.007571511 0.081430456 0.000000000
2745 0.123593384 0.023978942 0.000000000
2746 0.011412499 0.000292691 0.000000000
2747 0.114418792 0.005766644 0.000000000
2748 0.109156562 0.078259112 0.000000000
2749 0.106883877 0.056666548 0.000000000
2750 0.041447599 0.039146886 0.000000000
2751 0.122558919 0.082952737 0.000000000
2752 0.087303056 0.115682369 0.000000000
2753 0.103117157 0.014591921 0.000000000
2754 0.048924157 0.086017995 0.000000000
2755 0.093249306 0.019843223 0.000000000
2756 0.075313789 0.060567224 0.000000000
2757 0.079012413 0.078051111 0.000000000
2758 0.049218289 0.042379227 0.000000000
2759 0.044953314 0.046557422 0.000000000
2760 0.115496735 0.112224194 0.000000000
2761 0.122835268 0.080608321 0.000000000
2762 0.088767692 0.109381867 0.000000000
2763 0.005523049 0.095789922 0.000000000
2764 0.038848725 0.065593449 0.000000000
2765 0.080093605 0.123365653 0.000000000
2766 0.083684044 0.098161723 0.000000000
2767 0.111971838 0.029961251 0.000000000
2768 0.115315523 0.054285158 0.000000000
2769 0.109644667 0.121240484 0.000000000
2770 0.055551958 0.118325414 0.000000000
2771 0.012214449 0.048422316 0.000000000
2772 0.007722018 0.017041636 0.000000000
2773 0.060846179 0.126124720 0.000000000
2774 0.094314229 0.041160326 0.000000000
2775 0.011181843 0.046140097 0.000000000
2776 0.039297309 0.051034069 0.000000000
2777 0.088075934 0.090046578 0.000000000
2778 0.071521288 0.094395577 0.000000000
2779 0.043138098 0.095469397 0.000000000
2780 0.010070860 0.123309608 0.000000000
2781 0.060495401 0.105340438 0.000000000
2782 0.060619287 0.050939092 0.000000000
2783 0.032540144 0.017292806 0.000000000
2784 0.027572495 0.028928386 0.000000000
2785 0.121408990 0.005109323 0.000000000
2786 0.069055227 0.030013555 0.000000000
2787 0.020067484 0.059051235 0.000000000
2788 0.068387720 0.089251420 0.000000000
2789 0.092580775 0.118086322 0.000000000
2790 0.104088197 0.028396032 0.000000000
2791 0.006307804 0.057306380 0.000000000
2792 0.114518961 0.046300397 0.000000000
2793 0.002264598 0.095925274 0.000000000
2794 0.097980860 0.067844855 0.000000000
2795 0.002732292 0.104394050 0.000000000
2796 0.103048812 0.053734565 0.000000000
2797 0.089015110 0.056334561 0.000000000
2798 0.081155798 0.017195879 0.000000000
2799 0.043094767 0.019677115 0.000000000
2800 0.073065865 0.016969256 0.000000000
2801 0.051791491 0.014811185 0.000000000
2802 0.005577867 0.010391048 0.000000000
2803 0.045631302 0.104941965 0.000000000
2804 0.105853273 0.029866243 0.000000000
2805 0.047976394 0.056876149 0.000000000
2806 0.059735292 0.037162172 0.000000000
2807 0.113459407 0.054150061 0.000000000
2808 0.080684828 0.022833494 0.000000000
2809 0.004716798 0.105966150 0.000000000
2810 0.052824486 0.032603181 0.000000000
2811 0.005157098 0.119650182 0.000000000
2812 0.111863178 0.061829265 0.000000000
2813 0.048368001 0.100123012 0.000000000
2814 0.018839308 0.122960023 0.000000000
2815 0.019525726 0.024157986 0.000000000
2816 0.081321668 0.121038139 0.000000000
